"cycle_id","measure_time","measurement_row_n","prefix24_estimate_n","distinct_target_ip_estimate_n","structured_path_nonempty_row_n","reached_target_row_n","responded_hop_sum","star_hop_sum","target_hash_xor","target_hash_sum","measurement_hash_xor","measurement_hash_sum"
202410072328,"2024-10-07 15:28:49.000000",170623,42802,169995,170623,24622,1188608,260041,6991891571524008324,1140702760850843176,12227713254189129297,3026170284630788905
202410080028,"2024-10-07 16:28:49.000000",170793,42802,170887,170793,24563,1191586,259335,9662405871712803086,8178871519892381124,17973133597711039125,261809517671012145
202410080128,"2024-10-07 17:28:49.000000",170784,42802,170281,170784,24519,1192195,257333,2869866507187595033,14088693234850947275,692416251225159310,3360535401206670834
202410080228,"2024-10-07 18:28:49.000000",170694,42802,170744,170694,24605,1193012,259299,11436932425511064263,13773412108700902125,10825599191529293604,11462777138693986256
202410080328,"2024-10-07 19:28:49.000000",170763,42802,171323,170763,24579,1195295,256069,14619616019773716418,9287985918173793476,4377767369442731339,9785631120499841037
202410080428,"2024-10-07 20:28:49.000000",170739,42802,170593,170739,24666,1182771,269738,3738746782696480595,8908564684114789849,11456941582017933049,8233494480288485651
202410080528,"2024-10-07 21:28:49.000000",170672,42802,170277,170672,24766,1177331,264358,9227939059038880980,6202229917628642,702659626343004067,12459736604362268697
202410080628,"2024-10-07 22:28:49.000000",170631,42802,170843,170631,24867,1188273,257507,16968911881872685201,13199800599873123525,17394943216646217519,6056914389961429089
202410080728,"2024-10-07 23:28:49.000000",170657,42802,170288,170657,24855,1179224,261700,2653572441491208534,14775014108509099046,2493876157834227460,9226866654730593682
202410080828,"2024-10-08 00:28:49.000000",170626,42802,171020,170626,25043,1166272,261086,8310426377473415838,215056097157053600,10738659218404878512,5728297444113430522
202410080928,"2024-10-08 01:28:49.000000",170686,42802,170869,170686,24831,1178487,263730,18022684340542647709,7775475945702050083,3426858946583412665,13243567989657776979
202410081028,"2024-10-08 02:28:49.000000",170630,42802,169962,170630,24883,1176083,261851,9072495290700217262,7754119098959909914,2931179834846180223,12686566710196408397
202410081128,"2024-10-08 03:28:49.000000",170744,42802,170420,170744,25041,1162745,266324,2886450428080111983,8457231237612635071,8604351627505500187,5087362003580968653
202410081228,"2024-10-08 04:28:49.000000",170589,42802,170843,170589,24943,1170188,265598,6042099122819638342,5802945084951220268,16511320394527016259,7285187018741752703
202410081328,"2024-10-08 05:28:49.000000",170631,42802,171112,170631,24870,1171404,260823,14879263329681558285,1289836395002979625,8607891158658717096,4188482254167292632
202410081428,"2024-10-08 06:28:49.000000",170674,42802,170549,170674,25028,1164236,265485,704677454136569224,17861916707438227042,15380871226973587715,2524773314590289075
202410081528,"2024-10-08 07:28:49.000000",170678,42802,169926,170678,24921,1174571,266436,8390159069139894404,7806340927942256664,7716289100470958068,13275242812705036320
202410081628,"2024-10-08 08:28:49.000000",170582,42802,170920,170582,25216,1170734,266813,15253621737842770351,10674913572163508973,18063997758727725558,7507646620713261160
202410082028,"2024-10-08 12:28:49.000000",170720,42802,169838,170720,25166,1184786,266324,1346518840023384912,6751679785415382772,6197868493083107667,403866725730703775
202410082128,"2024-10-08 13:28:49.000000",170673,42802,171009,170673,24987,1189100,268652,5500176288796934936,4348308618794483170,2084532137596358233,1186333680529224573
202410082228,"2024-10-08 14:28:49.000000",170728,42802,170263,170728,24678,1193745,267521,4047482307095127174,15089734059330574428,12836610205970102833,11630250930728959833
202410082328,"2024-10-08 15:28:49.000000",170739,42802,170755,170739,24648,1192669,269540,13710526559605480634,17388712069321049238,9260759505558854618,5985411709387003748
202410090028,"2024-10-08 16:28:49.000000",170643,42802,169604,170643,24535,1196981,266742,5326714598819109865,7172482543771012915,16225071984399292232,17102270267486884992
202410090128,"2024-10-08 17:28:49.000000",170728,42802,171215,170728,24611,1198454,264997,6319129025673386770,711875051764244040,16216534473177979238,11383614564265130538
202410090228,"2024-10-08 18:28:49.000000",170764,42802,170736,170764,24545,1198061,266456,3101545639361970228,3527271238669798276,8245062570088477316,8767297643834605200
202410090328,"2024-10-08 19:28:49.000000",170727,42802,171238,170727,24718,1196492,265174,9754507310793778822,13279307119846443240,4059112505301980334,13918095911192547892
202410090428,"2024-10-08 20:28:49.000000",170729,42802,171323,170729,24660,1194656,269023,7078880907773224504,17850124781756671604,16704445510896948712,14837344901839780172
202410090828,"2024-10-09 00:28:49.000000",170645,42802,170924,170645,24576,1183126,268872,12970805967937269720,13461890573232254374,11576502527537096869,9151141827474891083
202410090928,"2024-10-09 01:28:49.000000",170700,42802,170939,170700,24782,1184294,264540,11299034700962469719,15451905433944139511,9210062824548858064,6937729614723507714
202410091028,"2024-10-09 02:28:49.000000",170622,42802,170131,170622,25140,1176071,266060,14399393912178068589,9399065714883908489,2653569643715153996,3253922751966832816
202410091128,"2024-10-09 03:28:49.000000",170598,42802,170439,170598,24819,1173778,260889,486640587165489978,15613978357686182006,12602422882643061073,10207696622184286953
202410091228,"2024-10-09 04:28:49.000000",170622,42802,170972,170622,24987,1175071,265300,3419886842880919349,3227294541123797817,2475586498337301785,13617434228061327485
202410091328,"2024-10-09 05:28:49.000000",170631,42802,170090,170631,25031,1173482,265700,14276409902134594358,12108610716164427280,4068463219771217470,12314798331522029368
202410091428,"2024-10-09 06:28:49.000000",170625,42802,170685,170625,24890,1173132,264058,4085124377271644229,14746361882549521613,3581505991282839994,13111082324787892660
202410091728,"2024-10-09 09:28:49.000000",170587,42802,170439,170587,25033,1162725,265479,14425909975043828431,2600938622908043083,14917877041124862207,4840620574161347091
202410091828,"2024-10-09 10:28:49.000000",170642,42802,170351,170642,25104,1166557,264590,10677744409925680990,3983982946061453700,7411864527338129444,4033478984916457402
202410091928,"2024-10-09 11:28:49.000000",170633,42802,170873,170633,25205,1184949,262150,14182819198965863877,14948205237650886073,15232126627898952483,16291050219971106743
202410092028,"2024-10-09 12:28:49.000000",170757,42802,170058,170757,24850,1190978,261432,14744243637913063283,3724142818579829505,12904769534226461963,18427906548132034175
202410092128,"2024-10-09 13:28:49.000000",170676,42802,171090,170676,24802,1181852,263329,82177229546862306,2265826890742616256,14149031473927828344,3521519631603289076
202410092228,"2024-10-09 14:28:49.000000",170574,42802,169875,170574,24688,1185417,264118,6893968260970386792,7974089047545923384,9156521811772788742,8582029408188728298
202410092328,"2024-10-09 15:28:49.000000",170595,42802,171204,170595,24505,1197035,255828,14084347384995096298,15492127558250584352,293443188612753486,14845831588169544390
202410100028,"2024-10-09 16:28:49.000000",170756,42802,170281,170756,24561,1192972,257274,17145571698718777785,12734020362160150851,2044798132644289958,15351234570205064558
202410100128,"2024-10-09 17:28:49.000000",170730,42802,171471,170730,24525,1193979,259557,2069274094900543531,1713466865909489159,6686443420123083038,16306061354876217420
202410100228,"2024-10-09 18:28:49.000000",170768,42802,170604,170768,24483,1200143,254547,5134076349423239809,5451051126548792213,14993696482164273745,5811535674535491933
202410100328,"2024-10-09 19:28:49.000000",170673,42802,170329,170673,24744,1192112,259364,12613823511074104457,11551844401501019257,8224695046366434012,3028242890280877172
202410100428,"2024-10-09 20:28:49.000000",170703,42802,170109,170703,24870,1186321,257203,16234264992970038405,3863909778160473091,12264055405168042950,841388678237047326
202410100528,"2024-10-09 21:28:49.000000",170688,42802,170814,170688,24787,1181561,258064,15783439220594927609,4054682797510560237,17787431700599293399,14096857880069833323
202410100628,"2024-10-09 22:28:49.000000",170637,42802,170740,170637,25001,1180756,257017,14276082870282180879,9495245492324382123,10728517838337053685,16302583360494641763
202410100728,"2024-10-09 23:28:49.000000",170640,42802,170714,170640,24993,1176924,257906,14708455149524508193,5731082306076969793,4273393754645175726,17412556549905082472
202410100828,"2024-10-10 00:28:49.000000",170558,42802,170630,170558,24894,1164617,261388,10438975863416954309,4830719993170291077,4157601472909023996,13405581284951763784
202410100928,"2024-10-10 01:28:49.000000",170613,42802,170461,170613,24734,1169753,260904,15999252975051670929,17109841637250816885,6966044697095018730,18223596116534051524
202410101028,"2024-10-10 02:28:49.000000",170620,42802,170391,170620,24992,1177904,262198,8787704013355794143,6552767369604743921,17684868751057481958,7416533725050648482
202410101128,"2024-10-10 03:28:49.000000",170627,42802,169794,170627,24878,1181028,259033,167864302270184161,13369651562676461077,18177589492360268268,18108669921932063260
202410101228,"2024-10-10 04:28:49.000000",170623,42802,169601,170623,25067,1177890,262535,13419259961584603050,9691298665797118012,14957839224164674799,5096368841586564151
202410101328,"2024-10-10 05:28:49.000000",170711,42802,170788,170711,25308,1180574,261559,16140097536876529861,17440780148963727231,12957853476373796658,5101020758661710194
202410101728,"2024-10-10 09:28:49.000000",170583,42802,170259,170583,25235,1164885,264672,17254231641406538962,1251145475407501376,14915466799904413470,226211869701404
202410101828,"2024-10-10 10:28:49.000000",170619,42802,170365,170619,25170,1170483,260067,12412874982417642109,11001750927624346295,579424002938944217,6665232541408278869
202410101928,"2024-10-10 11:28:49.000000",170594,42802,170976,170594,25175,1177275,262838,11711105723390261692,17203399612253607730,4950603724065318849,1046246234748807775
202410102028,"2024-10-10 12:28:49.000000",170676,42802,170288,170676,24897,1183972,261457,12572276307425973577,11984839578382583391,10300095794632284011,2871904059277129359
202410102128,"2024-10-10 13:28:49.000000",170666,42802,169951,170666,24699,1181352,259514,4597347371886427153,17784684033500635081,15552225830730620833,17176583008519492535
202410102228,"2024-10-10 14:28:49.000000",170655,42802,170519,170655,24871,1182503,264132,120161355534850319,17746876975654745779,3599783883655964397,2559341877108560599
202410102328,"2024-10-10 15:28:49.000000",170724,42802,170652,170724,24683,1186919,262148,2411123391739153730,8422322946332759468,9608023251024300675,10730379219280761451
202410110028,"2024-10-10 16:28:49.000000",170694,42802,171430,170694,24516,1185717,261364,1553694336903248716,11221092237160373380,12176377058355853277,12712356278053057065
202410110128,"2024-10-10 17:28:49.000000",170670,42802,171522,170670,24497,1185440,261097,9348971421015267233,10169702477574446935,8753995249241116479,16537852341629763667
202410110228,"2024-10-10 18:28:49.000000",170691,42802,169729,170691,24876,1189840,258374,12741869119455017991,16376358135384180931,3102844040366239413,16702585293454936443
202410110328,"2024-10-10 19:28:49.000000",170597,42802,170475,170597,24711,1188297,257610,17806969017207307921,16336412255404137167,5955213472001144412,8926885759643043886
202410110428,"2024-10-10 20:28:49.000000",170680,42802,171719,170680,24732,1198890,254832,18322657409426755610,10914099177859221476,8801627489136801847,1045882353465781987
202410110828,"2024-10-11 00:28:49.000000",170555,42802,171060,170555,25005,1177532,260809,3929076351862535473,11157540447775843547,11388412086058496463,5128211837489982445
202410110928,"2024-10-11 01:28:49.000000",170599,42802,169999,170599,25049,1158688,266168,7718969686850068394,3895999983831764788,16742941960807969310,7411462613470062832
202410111028,"2024-10-11 02:28:49.000000",170662,42802,170891,170662,24942,1157968,264153,6577866709840394079,7333747842740479015,14235872874831008477,5857927511359431933
202410111128,"2024-10-11 03:28:49.000000",170531,42802,170439,170531,24993,1156305,262207,10545493287701254767,6201967936679043127,12808804673141827506,587505833644626502
202410111228,"2024-10-11 04:28:49.000000",170609,42802,170010,170609,24795,1162727,262621,12142767675650100029,17584013145795391551,6231740543172207139,10140058073343585589
202410111328,"2024-10-11 05:28:49.000000",170518,42802,170164,170518,24767,1155504,264021,15321341619780421052,3728977576772637948,2554955969651756688,10092748198838812584
202410111428,"2024-10-11 06:28:49.000000",170547,42801,170098,170547,24757,1159160,262029,17516751791552594884,1200258914367041744,12457005125893129552,8833887334634360540
202410111528,"2024-10-11 07:28:49.000000",170627,42802,170519,170627,24882,1169376,265765,6840210846618858662,16319581016492189878,2273628978591237363,18006384068404017223
202410111628,"2024-10-11 08:28:49.000000",170604,42802,170424,170604,24958,1151835,262078,7458563843714728139,12603522125049762553,674797711308728079,3792163472125424537
202410111728,"2024-10-11 09:28:49.000000",170478,42802,171145,170478,25025,1147560,264846,4641545295591187068,17901588428739165624,15186333877872031981,8403926817759253099
202410111828,"2024-10-11 10:28:49.000000",170485,42802,170534,170485,25013,1158502,264918,13638927278441139346,6226942801476147524,541344460029433695,4736686224362905453
202410111928,"2024-10-11 11:28:49.000000",170552,42802,170263,170552,24753,1164694,263596,15298210289574137030,13681194013094523730,490285037589350652,4330815465587953616
202410112028,"2024-10-11 12:28:49.000000",170625,42802,171060,170625,24894,1179613,263926,11432774295054498158,15066075248652494666,15058793521372230,9611237986762313840
